Frequency,Mori-Tanaka - K',Mori-Tanaka - K'',Mori-Tanaka - G',Mori-Tanaka - G'',Mori-Tanaka - E',Mori-Tanaka - E'',Mori-Tanaka - nu',Mori-Tanaka - nu'',Differential - K',Differential - K'',Differential - G',Differential - G'',Differential - E',Differential - E'',Differential - nu',Differential - nu''
1.2036641424623116,416667029.1571895,0.0,54.58697932964871,1.2881544858521046,163.76093084156312,3.86446312003761,0.4999999344956846,-1.5457839032182074e-09,5321.960528666245,3.7788931307813693,54.36311448130533,1.3654558626722044,162.53624335278226,4.0690048943550465,0.4949098003216416,-0.0001238138009938964
1.2423576100502511,416667029.1571895,0.0,54.63778424843363,1.328197258916263,163.91334558485136,3.9845914284142885,0.4999999344347188,-1.5938351847653569e-09,5322.111277477958,3.8939269779483694,54.417499322605885,1.4071120602717215,162.69832781396775,4.193111808916987,0.4949048632479122,-0.00012758317936172696
1.281051077638191,416667029.1571895,0.0,54.60317810162803,1.3667898286777882,163.80952715375716,4.100369127804571,0.49999993447624613,-1.6401462242319188e-09,5322.011685772014,4.008660669503084,54.38144283031542,1.4484937497815547,162.59090212926304,4.316445178393316,0.4949081265153267,-0.00013134054903126866
1.3197445452261305,416667029.1571895,0.0,54.568580433131025,1.4054821561727084,163.70573415758858,4.216446100381672,0.49999993451776337,-1.6865769728690643e-09,5321.912144956843,4.123778655859322,54.345405314821754,1.4900101378945387,162.48353321241285,4.440180984240164,0.49491138799427226,-0.00013511043303190203
1.3584380128140703,416667029.1571895,0.0,54.728460550395354,1.4449072925457405,164.18537446771268,4.334721498065328,0.49999993432590734,-1.7338870907838e-09,5322.382448144277,4.231297976931778,54.515229611911025,1.5291913733046885,162.98961967170092,4.556848451364533,0.49489598436597115,-0.00013863681125073337
1.39713148040201,416667029.1571895,0.0,54.91358465220741,1.483882191785374,164.7407467247091,4.451646184227093,0.49999993410375854,-1.7806569245598144e-09,5322.925568364573,4.335881878936428,54.71140134896952,1.5674033427523868,163.57420721054677,4.670608480860979,0.49487819554935736,-0.00014206984448544732
1.4358249479899496,416667029.1571895,0.0,54.91102011037211,1.5429465834624325,164.73305310030827,4.628839343708778,0.4999999341068361,-1.8515341266909344e-09,5322.921140435279,4.508473962559856,54.70965892471465,1.6297716974547358,163.56905010927747,4.856457064487126,0.4948783433685675,-0.00014772314570032653
1.4745184155778894,416667029.1571895,0.0,54.90743323321271,1.6021563407810313,164.72229247022236,4.806468600086085,0.4999999341111403,-1.922585767428546e-09,5322.913853738239,4.681541811086731,54.706878159535464,1.6923069548782061,163.5608003842709,5.042803682361927,0.4948785848773029,-0.00015339176695324523
1.513211883165829,416667029.1571895,0.0,54.90397658933969,1.6613856183028697,164.7119225399782,4.984156417068967,0.4999999341152883,-1.9936608323880093e-09,5322.906810664262,4.854657784561306,54.70427332113404,1.7548573358204829,163.55307624717418,5.229195374842624,0.49487880979298693,-0.00015906176205692714
1.5519053507537688,416667029.1571895,0.0,55.19326856253818,1.69913080997875,165.57979838343755,5.097391979789872,0.4999999337681383,-2.0389550180714597e-09,5323.752358683999,4.948229361397191,55.009693969090755,1.7894746597406892,164.46318617952718,5.332157422132023,0.4948511253887576,-0.00016214411058228668
