Volumic fraction f,K - Mori-Tanaka,K - Differential,K - Self-consistent,K - Generalised self-consistent,G - Mori-Tanaka,G - Differential,G - Self-consistent,G - Generalised self-consistent,E - Mori-Tanaka,E - Differential,E - Self-consistent,E - Generalised self-consistent,nu - Mori-Tanaka,nu - Differential,nu - Self-consistent,nu - Generalised self-consistent
0.40595959595959596,501.80404613128735,542.1698165594913,544.1260021340411,540.3377726511296,253.16246686836465,254.14176407464657,255.04537959054397,253.6778742359469,650.152429363452,659.3949656413542,661.7441609039739,658.052719807696,0.28406164903881226,0.29729753006608656,0.2973067027647276,0.29702427101631695
0.41585858585858587,504.14987974941243,545.8328843524196,547.872703233209,543.9235454884796,254.8762624873715,255.89466872461975,256.83267260661216,255.41238761328026,654.3572595298829,663.9304742557407,666.3705828990421,662.5342041220508,0.2836763477773941,0.29727297087659804,0.29728545853610056,0.2969891756487421
0.4257575757575757,506.5102739308899,549.5288597724854,551.652798228133,547.5417398555738,256.6027456962301,257.66032982227466,258.6325414143166,257.1592232756938,658.5919913556583,668.500013924022,671.0307111270254,667.0486652130402,0.28329100604268004,0.2972505592636837,0.29726659193296784,0.2969565250590183
0.43565656565656563,508.88536466364144,553.2580702964351,555.4664775962096,551.19279746861,258.3420579117588,259.4388250951897,260.4449892224918,258.91845177006263,662.8569502294565,673.103813577727,675.7245847487983,671.5963352503765,0.2829056089192158,0.2972303072424897,0.29725011559263137,0.2969263694014364
0.44555555555555554,511.2752896342833,557.0208467452452,559.3139296373715,554.8771681044103,260.09434266026983,261.2302324063697,262.2700174013634,260.6901457231623,667.1524662403868,677.7421029544157,680.4522383759058,676.1774523647729,0.2825201413777162,0.2972122267611818,0.2972360415384035,0.29689875788944053
0.45545454545454545,513.6801882547339,560.8175233336149,563.1953404190026,558.5953097851307,261.8597456170505,263.03462975493426,264.10762547826414,262.47438007117785,671.4788742635062,682.4151126041279,685.2137020476088,680.7922611844971,0.2821345882720969,0.29719632969986626,0.29722438117183647,0.29687373868619044
0.46535353535353535,516.1002016893227,564.6484377075711,567.1108937222677,562.3476889680735,263.6384146467342,264.85209525619916,265.9578111346035,264.2712322927,675.8365140472055,687.1230738475368,690.0090012109378,685.4410133802465,0.2817489343364504,0.2971826278792744,0.29721514526549925,0.29685135879842905
0.47525252525252526,518.5354728824113,568.5139311950106,571.0607709893261,566.1347807407676,265.43049984458486,266.68270711613815,267.8205702040986,266.0807826454445,680.2257303025153,691.8662187564317,694.8381567036901,690.1239682189326,0.28136316418196444,0.29717113313824584,0.29720834395612933,0.29683166397351246
0.4851515151515151,520.9861465865397,572.4143484867618,575.04515127289,569.9570690214873,267.2361535787193,268.52654366397337,269.69589667227183,267.90311440694853,684.6468727943778,696.6447801708043,699.7011847406277,694.8413931270057,0.2809772622937832,0.2971618571953286,0.29720398673860493,0.296814698599457
0.495050505050505,523.4523693911074,576.3500378010237,579.0642111863921,573.8150467653887,269.0555305332923,270.3836833493209,271.5837826772152,269.7383141195136,689.1002964349381,701.4589917158119,704.5980969025984,699.5935642639913,0.28059121302780726,0.29715481168581676,0.29720208246019003,0.2968005056078552
0.5049494949494949,525.9342897516026,580.3213509182871,583.1181248560945,577.7092161764471,270.88878775267005,272.25420472386844,273.48421851162465,271.58647183968566,693.5863613789068,706.30908776262,709.5289001288099,704.380767106957,0.2802050006074315,0.2971500081678961,0.2972026393154583,0.29678912637950683
0.5148484848484849,528.4320580193915,584.3286432350602,587.2070638747016,581.6400889253862,272.736084686618,274.1381864419364,275.39719262610123,273.4476813925862,698.1054331210443,711.195303434593,714.4935967121867,709.2032970466822,0.27981860912022033,0.29714745812186794,0.29720566484175065,0.29678060065260853
0.5247474747474747,530.9458264720794,588.3722737760665,591.331197256595,585.6081863738005,274.59758323653205,276.0357072497112,277.32269163371643,275.32204063143314,702.6578825958292,716.1178745811116,719.4921842978259,714.0614599963692,0.2794320225145168,0.29714717294398296,0.2972111659151935,0.2967749664333372
0.5346464646464646,533.4757493444575,592.4526052145517,595.4906913948531,589.6140398046734,276.47344780273863,277.94684597652076,279.26070031583606,277.2096517026161,707.2440862793602,721.0770377571886,724.5246558845777,718.9555730137863,0.27904522459598474,0.2971491639414046,0.29721914874731836,0.29677225990865685
0.5445454545454546,536.021982860049,596.5700040600235,599.6857100194484,593.6581906595076,278.3638453328955,279.8716815302101,281.2112016291959,279.1106213167216,711.8644262935563,726.0730302397161,729.5909998296348,723.8859649378103,0.27865819902408173,0.2971534423738077,0.2972296188820937,0.2967725153611739
0.5544444444444444,538.5846852632656,600.7248408877095,603.9164141582028,597.7411907822889,280.26894537152066,281.81029284367685,283.17417671421833,281.0250610259349,716.5192905127122,731.1060899408716,734.6911998563793,728.8529770404106,0.27827092930846137,0.29716001953559584,0.2972425811938276,0.29677576508585307
0.5643434343434344,541.1640168521918,604.9174898697837,608.1829620985701,601.8636026705155,282.18892011068243,283.762758947462,285.1496049045612,282.95308750827974,721.2090726724736,736.1764554892695,739.8252350651517,733.8569636951928,0.2778833988053024,0.29716890655403244,0.2972580398853599,0.2967820393084046
0.5742424242424242,543.7601400120083,609.1483290184678,612.4855093516946,606.0259997335312,284.12394444188084,285.7291589416573,287.1374637378839,284.8948228591936,725.9341724812957,741.284366202275,744.9930799471553,738.8982930637104,0.2774955907135621,0.2971801144622361,0.29727599848696357,0.29679136610513884
0.5841414141414141,546.3732192490705,613.4177402210262,616.8242086182304,610.228966558412,286.07419600915404,287.7095719790942,289.13772896781586,286.85039489097704,730.6949957344515,746.4300620492404,750.194704401383,743.9773478008412,0.2771074880711543,0.29719365420257565,0.2972964598557936,0.29680377132407987
0.594040404040404,549.0034212256577,617.7261093039108,621.1992097560384,614.4730991836666,288.0398552634434,289.7040772675225,291.15037457711185,288.81993744069763,735.4919544306576,751.6137836620044,755.4300737545586,749.0945257806322,0.2767190737510458,0.2972095366264708,0.29731942617590784,0.2968192785071168
0.6039393939393939,551.6509147954062,622.0738260409943,625.6106597497828,618.7590053810169,290.0211055182525,291.71275405627284,293.1753727919743,290.803590687174,740.3254668913895,756.8357723012404,760.6991487840572,754.250240844111,0.27633033045727284,0.29722777248752535,0.29734489895885513,0.29683790881296296
0.6138383838383838,554.3158710394453,626.4612842202762,630.0587026826005,623.0873049455419,292.01813300663497,293.7356816385934,295.21269409752415,292.80150147771656,745.1959578829578,762.0962698674514,766.0018857437952,759.4449235706882,0.27594124072087367,0.2972483724417242,0.2973728790448706,0.2968596809406819
0.6237373737373737,556.9984633032486,630.8888819194633,634.5434797090027,627.4586299944731,294.03112693955035,295.77293931288693,297.26230725439456,294.81382366535166,750.1038587414195,767.3955188539359,771.3382363929068,764.6790220748861,0.2755517868957334,0.29727134712979497,0.2974033666044347,0.29688461105352826
0.6336363636363637,559.6988672342221,635.357021303539,639.0651290310802,631.873625274945,296.0602795656242,297.8246064052318,299.32417931642993,296.8407184573148,755.0496075004032,772.7337623584858,776.7081480275071,769.9530028302712,0.27516195115434255,0.2972967070878522,0.2974363611407613,0.29691271270283826
0.6435353535353535,562.4172608200406,639.86610884796,643.6237858753905,636.3329484810154,298.1057862323539,299.8907622442521,301.3982756494589,298.8823547756564,760.0336490219281,778.1112440580066,782.1115635150512,775.2673515225946,0.2747717154834621,0.2973244628059902,0.29747186149247523,0.29694399675169314
0.6534343434343434,565.1538244277546,644.4165550352783,648.2195824724372,640.8372705802834,300.16784544879994,301.9714861918317,303.48455995111937,300.9389096308731,765.0564351302971,783.5282082217464,787.548421331557,780.6225739343121,0.27438106167969595,0.2973546246084951,0.2975098658370023,0.29697847129806393
0.6633333333333333,567.9087408436839,649.0087746024894,652.8526480380172,645.3872761504443,302.2466589498053,304.0668576166689,305.5829942717038,303.0105685095412,770.1184247491487,788.9848996866458,793.0186556015096,786.0191968627985,0.2739899713449668,0.2973872027205667,0.29755037169445864,0.29701614159713413
